Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,Wnt signaling pathway (GO:0016055),27/92,0.0441897154947259,0.2502649147011915,0,0,1.5322076886843723,4.779359055140228,RARG;DDX3X;ARL6;NXN;LRRK2;TCF7;FZD10;WNT6;PORCN;WNT11;GPC4;FZD1;WNT10B;FZD3;TCF7L1;WNT10A;FZD2;RYK;FZD7;FZD9;FZD8;WNT9A;NR4A2;SFRP4;SFRP5;PLPP3;FERMT2
GO_Biological_Process_2021,camera-type eye development (GO:0043010),10/27,0.045864820993318,0.2565307712077987,0,0,2.1677636571870127,6.681170900202893,FBN2;SKI;TENM3;EFEMP1;LAMA1;CYP1B1;IFT122;CACNA1C;HES5;FBN1
GO_Biological_Process_2021,positive regulation of BMP signaling pathway (GO:0030513),10/27,0.045864820993318,0.2565307712077987,0,0,2.1677636571870127,6.681170900202893,BMP4;CDH5;BMPR2;FOXD1;SOX11;RBPJ;SULF1;HES5;ELAPOR2;ENG
GO_Biological_Process_2021,positive regulation of muscle cell differentiation (GO:0051149),10/27,0.045864820993318,0.2565307712077987,0,0,2.1677636571870127,6.681170900202893,MEF2A;MEF2C;MYOCD;OLFM2;CDH2;BOC;CTNNA1;BNIP2;NRG1;CAMK1
GO_Biological_Process_2021,cardiac ventricle development (GO:0003231),8/20,0.045884349675234,0.2565307712077987,0,0,2.4564282923016805,7.569806031088032,DLL4;HEY1;GJA5;PDE2A;SCN5A;TBX5;DAND5;ENG
GO_Biological_Process_2021,ganglioside metabolic process (GO:0001573),8/20,0.045884349675234,0.2565307712077987,0,0,2.4564282923016805,7.569806031088032,HEXB;ST8SIA2;HEXA;ST8SIA4;ST3GAL5;ST8SIA6;ST6GALNAC4;ST6GALNAC5
GO_Biological_Process_2021,positive regulation of epithelial cell differentiation (GO:0030858),8/20,0.045884349675234,0.2565307712077987,0,0,2.4564282923016805,7.569806031088032,BMP4;TMEM100;AHI1;SFRP4;ATOH8;FOXJ1;SFN;FGF2
GO_Biological_Process_2021,positive regulation of heart contraction (GO:0045823),8/20,0.045884349675234,0.2565307712077987,0,0,2.4564282923016805,7.569806031088032,RYR2;RGS2;EDN2;NPPA;HRC;ATP2A2;ADM;ATP1A2
GO_Biological_Process_2021,regulation of granulocyte chemotaxis (GO:0071622),8/20,0.045884349675234,0.2565307712077987,0,0,2.4564282923016805,7.569806031088032,BST1;CAMK1D;CSF1;MDK;RARRES2;THBS1;CMKLR1;JAM3
GO_Biological_Process_2021,regulation of hippo signaling (GO:0035330),8/20,0.045884349675234,0.2565307712077987,0,0,2.4564282923016805,7.569806031088032,NEK8;SCHIP1;DLG5;WWC2;SOX11;NF2;WTIP;AJUBA
GO_Biological_Process_2021,regulation of T cell migration (GO:2000404),8/20,0.045884349675234,0.2565307712077987,0,0,2.4564282923016805,7.569806031088032,APP;RIPOR2;CXCL10;CXCL12;LRCH1;TNFRSF14;AIF1;CD200
GO_Biological_Process_2021,regulation of tissue remodeling (GO:0034103),8/20,0.045884349675234,0.2565307712077987,0,0,2.4564282923016805,7.569806031088032,GPNMB;MDK;FLT4;LEP;SUCO;THBS4;RUNX1;DDR2
GO_Biological_Process_2021,skeletal muscle contraction (GO:0003009),8/20,0.045884349675234,0.2565307712077987,0,0,2.4564282923016805,7.569806031088032,JSRP1;MYH3;STAC;TNNT1;STAC2;TNNI1;TNNI2;RCSD1
GO_Biological_Process_2021,regulation of axon extension (GO:0030516),13/38,0.0466374343201451,0.2604628535723796,0,0,1.916676056338028,5.875286301066744,RTN4R;MACF1;CDKL3;PTPRS;CDKL5;SEMA3G;ISLR2;OLFM1;MAP2;NRCAM;APOE;MAPT;DBN1
GO_Biological_Process_2021,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",20/65,0.0487144422922067,0.2717725762421299,0,0,1.6387909188285392,4.952065190957542,CHRM3;PTGIR;CHRM1;CALCRL;XCR1;CHRM4;HTR1D;HTR2B;NPY1R;LPAR3;HTR2A;SSTR1;SSTR3;HRH1;HTR7;ADRB3;GALR3;CNR1;NPY;CCL2
GO_Biological_Process_2021,positive regulation of protein tyrosine kinase activity (GO:0061098),14/42,0.049117382071023,0.2734375110400677,0,0,1.843038271894811,5.554073780273537,EPHA4;NTRK2;PRNP;NCF1;BDNF;TGFA;EREG;GPRC5B;RELN;DLG4;DOK7;NOX4;FYN;GAS6
GO_Biological_Process_2021,regulation of nervous system development (GO:0051960),14/42,0.049117382071023,0.2734375110400677,0,0,1.843038271894811,5.554073780273537,YAP1;NKX6-2;BHLHE41;PTN;ASCL1;ASCL2;DLL1;CX3CL1;ELAPOR2;HEY1;PTPRZ1;GBX1;NPHP3;HES5
GO_Biological_Process_2021,positive regulation of protein localization to membrane (GO:1905477),29/101,0.0495653202192598,0.2756379603691676,0,0,1.4857413079903654,4.463856093285019,NECAB2;ITGB1;LRP1;MTCL1;ITGB2;AKAP5;EFCAB7;SLC5A3;EGFR;NKD2;SFN;FYN;EPHB2;PRNP;TCAF1;STAC;ITGA3;KCNB1;PRKCE;ATP2B4;ANK3;SORBS1;CLIP3;TFDP2;WNK3;STAC2;BCL2;PTPN9;EPHA2
GO_Biological_Process_2021,regulation of actin filament-based process (GO:0032970),22/73,0.049679961124946,0.2759822044233996,0,0,1.590730670061485,4.775617845720448,PDGFRB;DMTN;LRP1;ARHGEF19;PDGFA;FZD10;CELSR1;RHOC;EFNA5;RND3;CORO1A;CORO2B;RHOBTB1;RND1;ARHGAP44;CNN2;BST1;CCDC88A;SH3BP1;DLC1;FSCN1;PAK3
GO_Biological_Process_2021,positive regulation of Rho protein signal transduction (GO:0035025),11/31,0.0502995064639388,0.278242407321133,0,0,2.026947442515251,6.060086413654996,RTN4R;NET1;ADGRG1;COL3A1;SYNPO2L;F2R;GPR20;GPR4;LPAR4;ROBO1;F2RL3
GO_Biological_Process_2021,proteoglycan biosynthetic process (GO:0030166),11/31,0.0502995064639388,0.278242407321133,0,0,2.026947442515251,6.060086413654996,HS3ST3B1;EXT1;CHST9;UGDH;BMPR2;CHST11;CHST12;CHST10;NDST3;CSGALNACT2;GAL3ST4
GO_Biological_Process_2021,regulation of calcium ion-dependent exocytosis (GO:0017158),11/31,0.0502995064639388,0.278242407321133,0,0,2.026947442515251,6.060086413654996,SYT3;SYT2;SYT1;SYT12;TRPV6;KCNB1;SYT11;STXBP1;SYT15;CACNA1H;CACNA1G
GO_Biological_Process_2021,regulation of developmental growth (GO:0048638),11/31,0.0502995064639388,0.278242407321133,0,0,2.026947442515251,6.060086413654996,APP;OLFM1;SPAAR;LATS2;LEP;NRCAM;EPPK1;APOE;PLCB1;DLL1;FGFR3
GO_Biological_Process_2021,regulation of B cell proliferation (GO:0030888),15/46,0.0511305732089965,0.2822429215218131,0,0,1.7836633888392248,5.303495953479215,SASH3;IL10;VAV3;CD74;MEF2C;NFATC2;IRS2;AHR;BST1;IL7;CLCF1;GPR183;BCL2;CD38;EPHB2
GO_Biological_Process_2021,regulation of fibroblast proliferation (GO:0048145),15/46,0.0511305732089965,0.2822429215218131,0,0,1.7836633888392248,5.303495953479215,CD74;CDKN1A;SPHK1;FN1;PDGFA;NLRC3;AQP1;EREG;SKI;PDGFC;S100A6;GAS6;EMD;TRIM32;DDR2
GO_Biological_Process_2021,activation of protein kinase A activity (GO:0034199),7/17,0.0519356012805957,0.2842876584742236,0,0,2.578973277074543,7.627960182689333,ADCY9;PRKAR1B;PRKAR1A;ADCY4;ADCY3;ADCY7;PRKACB
GO_Biological_Process_2021,monosaccharide transmembrane transport (GO:0015749),7/17,0.0519356012805957,0.2842876584742236,0,0,2.578973277074543,7.627960182689333,SLC2A10;SLC2A12;SLC2A2;SLC5A10;SLC5A2;SLC2A6;SLC5A3
GO_Biological_Process_2021,positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737),7/17,0.0519356012805957,0.2842876584742236,0,0,2.578973277074543,7.627960182689333,CCND2;RGCC;CCNYL1;MAPRE3;PKD2;PKD1;EGFR
GO_Biological_Process_2021,positive regulation of DNA replication (GO:0045740),7/17,0.0519356012805957,0.2842876584742236,0,0,2.578973277074543,7.627960182689333,BCAR3;STN1;NPM2;GLI1;EGFR;EREG;GLI2
GO_Biological_Process_2021,positive regulation of transcription of Notch receptor target (GO:0007221),7/17,0.0519356012805957,0.2842876584742236,0,0,2.578973277074543,7.627960182689333,MAML2;PLXND1;MAML1;NOTCH4;MAML3;RBPJ;PBX1
GO_Biological_Process_2021,regulation of establishment of endothelial barrier (GO:1903140),7/17,0.0519356012805957,0.2842876584742236,0,0,2.578973277074543,7.627960182689333,CDH5;CLDN5;PPP1R12A;S1PR3;ADD1;VCL;TNFRSF1A
GO_Biological_Process_2021,regulation of osteoblast proliferation (GO:0033688),7/17,0.0519356012805957,0.2842876584742236,0,0,2.578973277074543,7.627960182689333,GREM1;MN1;TNN;NPR3;TMEM119;SOX8;FGFR2
GO_Biological_Process_2021,response to purine-containing compound (GO:0014074),7/17,0.0519356012805957,0.2842876584742236,0,0,2.578973277074543,7.627960182689333,RYR1;P2RX7;RYR2;TRPC3;VGF;P2RY1;ABCC9
GO_Biological_Process_2021,negative regulation of growth (GO:0045926),35/126,0.0523636640816268,0.2863313000409124,0,0,1.4190292953860677,4.18548701930281,CDA;CDKN1A;BMPR2;DDX3X;NPR1;DCUN1D3;FHL1;PRDM11;ING1;CDKN2AIP;GJA1;WNT11;SOX17;HYAL1;CCDC85B;GNG4;HYAL2;ENPP1;DACT3;APBB2;SLIT3;APBB1;MSX1;SLIT2;TSPYL2;CDKN2D;INHBA;OSGIN2;SMARCA2;ESR2;DCBLD2;CAPRIN2;CRLF3;FGFR3;SIPA1
GO_Biological_Process_2021,axon extension (GO:0048675),9/24,0.0527315777569277,0.2869373299179675,0,0,2.210881801125704,6.505609913647837,NLGN3;SEMA5A;SEMA5B;NRP2;AUTS2;ULK2;SLIT3;SEMA3F;SLIT2
GO_Biological_Process_2021,dendritic cell differentiation (GO:0097028),9/24,0.0527315777569277,0.2869373299179675,0,0,2.210881801125704,6.505609913647837,BATF2;BATF3;CSF2;AXL;CAMK4;IRF8;CCR7;LGALS9;GAS6
GO_Biological_Process_2021,regulation of cellular response to transforming growth factor beta stimulus (GO:1903844),9/24,0.0527315777569277,0.2869373299179675,0,0,2.210881801125704,6.505609913647837,TGFBR3;DLX1;LATS2;ITGA3;LTBP4;SOX11;DKK3;SMAD7;ENG
GO_Biological_Process_2021,regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947),9/24,0.0527315777569277,0.2869373299179675,0,0,2.210881801125704,6.505609913647837,VTN;HHEX;TMEM204;ITGB3;NEDD4;MMRN2;PRKD2;ITGA5;CNMD
GO_Biological_Process_2021,positive regulation of cell morphogenesis involved in differentiation (GO:0010770),16/50,0.0527486549552999,0.2869373299179675,0,0,1.7347759399742984,5.104087271201074,CDKL3;CUL7;CDKL5;DMTN;FGG;ILK;TRIOBP;PTPRD;MDK;CAPRIN2;MYADM;FLNA;OBSL1;FERMT2;LIMS2;S100A10
GO_Biological_Process_2021,regulation of phosphatidylinositol 3-kinase activity (GO:0043551),12/35,0.0538700563528175,0.2924294656579814,0,0,1.9228799118394333,5.617079295002406,P2RY12;PDGFRB;FLT1;PIK3IP1;WDR91;PIK3R2;CCR7;TNFAIP8L3;PRKD1;TEK;FGF2;FGFR3
GO_Biological_Process_2021,regulation of protein polymerization (GO:0032271),12/35,0.0538700563528175,0.2924294656579814,0,0,1.9228799118394333,5.617079295002406,TPPP3;PLEKHG2;MAP2;COTL1;HCLS1;ESAM;MAPRE3;TPPP;MAPT;PAK3;TTBK1;DBN1
GO_Biological_Process_2021,regulation of interleukin-6 production (GO:0032675),31/110,0.0546348462802028,0.2962737311754418,0,0,1.4475140099905108,4.208043934570883,SETD4;APP;EOLA1;TWIST1;NLRC3;AIF1;INAVA;CX3CL1;C1QTNF4;C1QTNF3;CLEC7A;HYAL2;LGALS9;IL10;CD74;AFAP1L2;F2R;FOXJ1;IL16;POU2F2;EREG;IL17RA;IL6;SYT11;TNFSF4;LEP;POU2AF1;MAPKAPK2;TLR7;GAS6;CD200
GO_Biological_Process_2021,eye development (GO:0001654),18/58,0.0550293488936338,0.298104122940358,0,0,1.6590246768507635,4.810986780407217,FBN2;LAMA1;PBX3;CACNA1C;CHRDL1;MEIS2;PBX1;SKI;RBP4;MEIS1;EFEMP1;COL5A1;ADAMTS18;MAB21L1;COL5A2;FREM2;HES5;FBN1
GO_Biological_Process_2021,positive regulation of protein serine/threonine kinase activity (GO:0071902),30/106,0.0551276597157192,0.2983278627635564,0,0,1.456051453167446,4.219788100273586,DDX3X;FLT1;LRRK2;DIRAS2;HTR2B;PDGFA;MST1R;FGF1;PKD2;FGF2;PKD1;EGFR;SLC8A2;PIK3R5;ROBO1;CCND2;PDGFC;PDGFRB;ADIPOQ;ATP2B4;RGCC;FGF18;MTCP1;CCNYL1;MAPRE3;CAMK1;DIPK2A;CALM2;FERMT2;FGFR1
GO_Biological_Process_2021,regulation of neurogenesis (GO:0050767),19/62,0.0557839466479753,0.3012563393280235,0,0,1.629087807918129,4.70198587525154,YAP1;NUMBL;BHLHB9;CCL11;MME;SERPINF1;BHLHE41;SOX11;LRP2;ASCL1;ASCL2;DLL1;SORL1;CX3CL1;IL6;HEY1;RASSF10;TRIM32;HES5
GO_Biological_Process_2021,response to retinoic acid (GO:0032526),19/62,0.0557839466479753,0.3012563393280235,0,0,1.629087807918129,4.70198587525154,RET;CDKN2D;WNT10B;RARG;FZD7;GATA6;PTK6;FZD10;WNT9A;ASCL1;AQP1;WNT6;RBP4;BRINP1;WNT11;PTK7;RARA;ABL2;BRINP3
GO_Biological_Process_2021,cellular component disassembly (GO:0022411),20/66,0.0563305328273369,0.3035815430334236,0,0,1.6030627996605975,4.611239907430349,GSN;MMP2;CTRB1;HTRA1;LAMC1;CTSS;ADAMTS4;MMP11;SCUBE3;MMP14;BMP1;CAPNS1;CAPNS2;CTSL;CTSK;CAPN2;TLL1;A2M;KLKB1;CD44
GO_Biological_Process_2021,extracellular matrix disassembly (GO:0022617),20/66,0.0563305328273369,0.3035815430334236,0,0,1.6030627996605975,4.611239907430349,GSN;MMP2;CTRB1;HTRA1;LAMC1;CTSS;ADAMTS4;MMP11;SCUBE3;MMP14;BMP1;CAPNS1;CAPNS2;CTSL;CTSK;CAPN2;TLL1;A2M;KLKB1;CD44
GO_Biological_Process_2021,endothelial cell migration (GO:0043542),13/39,0.0567276141121612,0.3047798815697536,0,0,1.8428403755868543,5.288019705558574,EGR3;PLXND1;NOS3;TNFSF12;EMP2;FSTL1;LOXL2;CDH5;NR4A1;ADGRA2;SOX18;CYP1B1;CDH13
GO_Biological_Process_2021,regulation of peptidyl-threonine phosphorylation (GO:0010799),13/39,0.0567276141121612,0.3047798815697536,0,0,1.8428403755868543,5.288019705558574,APP;DMTN;RIPK2;SPHK1;BMP7;SMAD7;SPRED2;SPRED1;PARD3;WNK3;CHI3L1;CALM2;STOX1
GO_Biological_Process_2021,regulation of protein tyrosine kinase activity (GO:0061097),13/39,0.0567276141121612,0.3047798815697536,0,0,1.8428403755868543,5.288019705558574,APP;EPHA4;PRNP;CAV1;PTK6;THY1;GPRC5B;RELN;DLG4;HYAL2;DOK7;NOX4;GAS6
GO_Biological_Process_2021,negative regulation of intracellular signal transduction (GO:1902532),52/198,0.0570445272597129,0.3061682165641825,0,0,1.3147115044477546,3.765232694904358,DGKG;DDX3X;RTKN2;WWC2;PLEK;HERPUD1;C1QTNF3;SPRED1;HYAL2;CPNE1;DAG1;PHLDA3;TLE1;DUSP1;PDE4D;ADIPOQ;MAGI2;SFRP5;APLNR;MYADM;TRIM59;AJUBA;EPHA2;URI1;PRKAA1;RNF34;PPM1N;ITPR1;TWIST1;PIK3R2;NLRC3;UBR1;THBS1;SH3BP1;TSPAN6;RIPK1;SLIT2;CAV3;CAV1;PDE2A;ATP2B4;WTIP;CYRIB;ARHGAP25;BMP7;P2RX7;PDE10A;PIK3IP1;DLG5;PDE3A;BCL2;MDM2
GO_Biological_Process_2021,leukocyte cell-cell adhesion (GO:0007159),10/28,0.0581222640551734,0.3085792645850016,0,0,2.0472020225714807,5.824712473184114,ITGB1;SELP;NT5E;VCAM1;ITGB2;PECAM1;OLR1;MSN;SELE;ICAM1
GO_Biological_Process_2021,negative regulation of axonogenesis (GO:0050771),10/28,0.0581222640551734,0.3085792645850016,0,0,2.0472020225714807,5.824712473184114,RTN4R;CDKL3;NGFR;PTPRS;EFNB3;MAP2;SEMA3G;LRP4;ULK2;THY1
GO_Biological_Process_2021,neutral amino acid transport (GO:0015804),10/28,0.0581222640551734,0.3085792645850016,0,0,2.0472020225714807,5.824712473184114,SLC6A6;SLC6A17;SLC6A9;SLC6A15;SLC43A1;SLC1A5;SLC7A10;SLC36A4;SLC38A2;SLC38A5
GO_Biological_Process_2021,positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),10/28,0.0581222640551734,0.3085792645850016,0,0,2.0472020225714807,5.824712473184114,P2RY12;PDGFRB;FLT1;AGAP2;CCR7;TNFAIP8L3;PRKD1;TEK;FGF2;FGFR3
GO_Biological_Process_2021,positive regulation of response to wounding (GO:1903036),10/28,0.0581222640551734,0.3085792645850016,0,0,2.0472020225714807,5.824712473184114,ITGB1;KANK1;VTN;GRN;DMTN;CLEC7A;MDK;PRKCE;PTN;MYLK
GO_Biological_Process_2021,protein localization to cell surface (GO:0034394),10/28,0.0581222640551734,0.3085792645850016,0,0,2.0472020225714807,5.824712473184114,PTPRU;RIC3;WNT11;FLNA;ANK2;EMP2;FBLN5;VCL;GPIHBP1;JAM3
GO_Biological_Process_2021,regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239),10/28,0.0581222640551734,0.3085792645850016,0,0,2.0472020225714807,5.824712473184114,RET;CSF2;EYA1;GDNF;EYA2;UNC5B;BCL2;SNAI2;INHBA;FGFR1
GO_Biological_Process_2021,regulation of neuron migration (GO:2001222),10/28,0.0581222640551734,0.3085792645850016,0,0,2.0472020225714807,5.824712473184114,CAMK2B;NTNG1;NTNG2;IGSF10;ADGRG1;COL3A1;SEMA6A;MDK;TNN;CX3CL1
GO_Biological_Process_2021,regulation of plasma membrane bounded cell projection organization (GO:0120035),10/28,0.0581222640551734,0.3085792645850016,0,0,2.0472020225714807,5.824712473184114,NTNG1;BRSK1;NTNG2;CCDC88A;HOMER1;FRMD7;NCS1;EFHC2;CAMK2G;MARK1
GO_Biological_Process_2021,endothelial cell differentiation (GO:0045446),6/14,0.0583782671391461,0.3085792645850016,0,0,2.762889617998594,7.848848866485289,BMPR2;JAG1;SOX18;TIE1;KDR;FSTL1
GO_Biological_Process_2021,negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037),6/14,0.0583782671391461,0.3085792645850016,0,0,2.762889617998594,7.848848866485289,GPC1;SPRY4;SPRY1;SULF1;FGF2;THBS1
GO_Biological_Process_2021,positive regulation of lymphocyte migration (GO:2000403),6/14,0.0583782671391461,0.3085792645850016,0,0,2.762889617998594,7.848848866485289,APP;CXCL10;CXCL12;TNFRSF14;AIF1;JAM2
GO_Biological_Process_2021,regulation of lamellipodium organization (GO:1902743),6/14,0.0583782671391461,0.3085792645850016,0,0,2.762889617998594,7.848848866485289,VIL1;DMTN;CAPZB;PDPN;CD44;EPHA2
GO_Biological_Process_2021,renal absorption (GO:0070293),6/14,0.0583782671391461,0.3085792645850016,0,0,2.762889617998594,7.848848866485289,GSN;HYAL2;HAS2;KLHL3;MAGED2;SGK1
GO_Biological_Process_2021,vascular endothelial growth factor signaling pathway (GO:0038084),6/14,0.0583782671391461,0.3085792645850016,0,0,2.762889617998594,7.848848866485289,FLT4;KDR;PIK3CD;VEGFC;VEGFD;PGF
GO_Biological_Process_2021,positive regulation of T cell differentiation (GO:0045582),14/43,0.0589961645643219,0.3115307055147294,0,0,1.7793718778084544,5.036125699878448,IL23R;ZBTB1;GLI3;VSIR;GLI2;ZAP70;DUSP10;SOCS1;VNN1;MDK;IL7;TNFSF4;TNFSF9;PCK1
GO_Biological_Process_2021,regulation of cytosolic calcium ion concentration (GO:0051480),40/148,0.0592260454740869,0.3124293306107831,0,0,1.3665992947826162,3.8625478784198566,RYR1;RYR2;C5AR1;CACNA1A;LPAR3;ADRA1D;ATP1A2;CACNA1C;SLC8A1;SLC8A2;CYSLTR1;EDNRA;PLN;TBXA2R;P2RY1;CDH23;BDKRB2;NPTN;ABL2;CCR7;S1PR3;CMKLR1;PTGIR;XCR1;EDN2;CAV3;TRPC3;CAV1;TRPC1;F2R;FZD9;ATP2B4;ATP2B3;HCRTR1;DLG4;TRPV4;FKBP1B;HRC;ACKR4;ACKR3
GO_Biological_Process_2021,acetylcholine receptor signaling pathway (GO:0095500),8/21,0.0606618577609836,0.3127170273142228,0,0,2.2673279826855444,6.3540509750512175,CHRM3;CHRM1;CHRM4;RGS10;AGRN;LY6H;PLCB1;CDK5R1
GO_Biological_Process_2021,autonomic nervous system development (GO:0048483),8/21,0.0606618577609836,0.3127170273142228,0,0,2.2673279826855444,6.3540509750512175,TFAP2B;EDNRB;GDNF;FN1;SOX11;SOX8;ASCL1;PHOX2A
GO_Biological_Process_2021,calcium-mediated signaling using intracellular calcium source (GO:0035584),8/21,0.0606618577609836,0.3127170273142228,0,0,2.2673279826855444,6.3540509750512175,SELP;PRNP;RYR2;DMTN;VCAM1;FKBP1B;KDR;ADGRL1
GO_Biological_Process_2021,focal adhesion assembly (GO:0048041),8/21,0.0606618577609836,0.3127170273142228,0,0,2.2673279826855444,6.3540509750512175,ACTN3;ACTN2;ACTN1;DLC1;SORBS1;THY1;THSD1;FERMT2
GO_Biological_Process_2021,negative regulation of small GTPase mediated signal transduction (GO:0051058),8/21,0.0606618577609836,0.3127170273142228,0,0,2.2673279826855444,6.3540509750512175,SYNGAP1;SH3BP1;SPRY4;SPRY1;SLIT2;CYRIB;EPHB2;ARHGAP25
GO_Biological_Process_2021,cholesterol transport (GO:0030301),16/51,0.0621501836640025,0.3127170273142228,0,0,1.685103526963992,4.681557156135924,ABCA1;ABCG8;ABCG5;ABCA5;OSBPL5;CAV1;LCAT;LIMA1;NPC1;SOAT1;NPC1L1;APOC2;LIPG;APOC1;APOE;ABCG4
GO_Biological_Process_2021,regulation of epithelial cell migration (GO:0010632),16/51,0.0621501836640025,0.3127170273142228,0,0,1.685103526963992,4.681557156135924,MACF1;PTPRR;BMPR2;PRKCE;EMP2;PTN;PPM1F;PTPRG;CORO1C;VIL1;DUSP10;HYAL1;RHOJ;ENPP2;PLCG1;CLASP1
GO_Biological_Process_2021,regulation of smoothened signaling pathway (GO:0008589),16/51,0.0621501836640025,0.3127170273142228,0,0,1.685103526963992,4.681557156135924,TTC23;HHIP;PTCH2;ARMC9;TULP3;IFT122;GLI1;KIF7;GLI3;GLIS2;EVC;IFT81;DLG5;GPC3;GAS1;FGFR2
GO_Biological_Process_2021,regulation of substrate adhesion-dependent cell spreading (GO:1900024),16/51,0.0621501836640025,0.3127170273142228,0,0,1.685103526963992,4.681557156135924,KANK1;DMTN;FGG;SPRY4;ILK;FBLN1;EFNA5;TRIOBP;CORO1C;MDK;PDPN;MYADM;FLNA;FERMT2;LIMS2;S100A10
GO_Biological_Process_2021,regulation of chemotaxis (GO:0050920),11/32,0.0623487072048189,0.3127170273142228,0,0,1.9303032334472972,5.356615295763084,EFNB2;P2RY12;PDGFRB;ADGRA2;RARRES2;GPR183;ZSWIM6;CYRIB;AIF1;THBS1;PPM1F
GO_Biological_Process_2021,negative regulation of endopeptidase activity (GO:0010951),19/63,0.0644397692268574,0.3127170273142228,0,0,1.591961576270462,4.365197329807622,SERPINB10;SERPINB12;SERPINB2;SERPINE2;SERPINE3;SERPINF1;SERPINE1;SERPINB9;SORL1;SERPINB5;VTN;SPOCK2;SPOCK3;SERPINH1;TIMP3;SERPING1;SERPINI1;RECK;TIMP4
GO_Biological_Process_2021,camera-type eye morphogenesis (GO:0048593),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,SKI;TENM3;TH;IFT122;TBX2
GO_Biological_Process_2021,cell-cell junction maintenance (GO:0045217),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,NLGN2;F2R;MYADM;FERMT2;INAVA
GO_Biological_Process_2021,negative regulation of bone remodeling (GO:0046851),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,GREM1;P2RX7;IL6;UBASH3B;TMEM119
GO_Biological_Process_2021,negative regulation of potassium ion transmembrane transport (GO:1901380),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,CAV3;ACTN2;CAV1;KCNE5;CASQ2
GO_Biological_Process_2021,negative regulation of programmed necrotic cell death (GO:0062099),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,RIPK3;FZD9;PELI1;RIPK1;SLC25A4
GO_Biological_Process_2021,negative regulation of protein maturation (GO:1903318),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,PRNP;SERPINE2;LRRK2;ACP4;GAS1
GO_Biological_Process_2021,Notch signaling involved in heart development (GO:0061314),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,DLL4;JAG1;HEY1;SNAI2;RBPJ
GO_Biological_Process_2021,positive regulation of dendrite development (GO:1900006),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,PTN;VLDLR;BMP7;BMP5;ZDHHC15
GO_Biological_Process_2021,positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,BMP4;IL6;MYCN;RIPK1;EGFR
GO_Biological_Process_2021,postsynapse assembly (GO:0099068),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,NLGN3;NLGN1;NLGN2;NRXN1;LRP4
GO_Biological_Process_2021,protein oxidation (GO:0018158),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,LOX;LOXL3;LOXL4;LOXL1;LOXL2
GO_Biological_Process_2021,regulation of amyloid precursor protein biosynthetic process (GO:0042984),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,NECAB2;BACE2;SOAT1;ITM2A;ITM2C
GO_Biological_Process_2021,"regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)",5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,CD274;TWSG1;LGALS9;LGALS7;VSIR
GO_Biological_Process_2021,regulation of coagulation (GO:0050818),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,PROCR;CAV1;F2R;GP1BA;EPHB2
GO_Biological_Process_2021,regulation of dendritic cell apoptotic process (GO:2000668),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,CXCL12;AXL;CCR7;LGALS9;GAS6
GO_Biological_Process_2021,regulation of mitochondrial depolarization (GO:0051900),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,LRRK2;BCL2;FZD9;KDR;DCN
GO_Biological_Process_2021,regulation of monocyte chemotactic protein-1 production (GO:0071637),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,C1QTNF3;CLEC7A;ADIPOQ;TWIST1;LGALS9
GO_Biological_Process_2021,regulation of synapse maturation (GO:0090128),5/11,0.0647272929226642,0.3127170273142228,0,0,3.069548578569197,8.403111249251268,CAMK2B;RELN;ARHGEF15;NRXN1;ADGRL1
